x,y,z
563.77,664.04,-6.10
566.01,663.98,-6.12
568.24,663.74,-6.14
570.32,663.42,-6.17
572.47,663.25,-6.20
574.69,662.98,-6.24
576.99,662.75,-6.28
579.37,662.64,-6.32
581.83,662.55,-6.33
584.10,662.50,-6.35
586.41,662.44,-6.38
588.60,662.45,-6.40
590.83,662.53,-6.42
593.12,662.58,-6.45
595.47,662.70,-6.47
597.82,662.88,-6.49
600.26,662.96,-6.50
602.57,663.12,-6.53
604.83,663.25,-6.56
607.07,663.20,-6.58
609.23,663.35,-6.61
611.49,663.37,-6.62
613.65,663.29,-6.64
615.93,663.40,-6.65
618.02,663.35,-6.68
620.21,663.24,-6.69
622.36,663.22,-6.70
624.51,663.12,-6.72
626.70,663.04,-6.73
628.90,663.00,-6.75
631.14,662.89,-6.77
633.47,662.73,-6.79
635.69,662.61,-6.82
637.99,662.42,-6.88
640.07,662.29,-6.91
642.23,662.29,-6.93
644.44,662.31,-6.93
646.76,662.39,-6.96
649.20,662.57,-6.97
651.58,662.72,-7.01
653.84,663.08,-7.02
656.04,663.44,-7.05
658.22,663.73,-7.05
660.53,664.09,-7.08
662.77,664.33,-7.09
665.21,664.62,-7.13
667.45,664.88,-7.14
669.71,665.06,-7.16
672.01,665.25,-7.17
674.20,665.49,-7.19
676.51,665.63,-7.20
678.77,665.81,-7.22
681.07,666.07,-7.23
683.40,666.24,-7.24
685.65,666.34,-7.26
687.88,666.53,-7.27
689.99,666.66,-7.28
692.20,666.78,-7.29
694.46,666.88,-7.31
696.76,666.85,-7.34
699.11,666.86,-7.37
701.39,666.73,-7.38
703.50,666.62,-7.40
705.68,666.37,-7.42
707.70,666.07,-7.44
709.89,665.79,-7.46
711.94,665.46,-7.47
714.00,665.22,-7.49
716.08,664.93,-7.52
718.21,664.65,-7.53
720.36,664.39,-7.55
722.52,664.04,-7.56
724.72,663.83,-7.57
726.83,663.51,-7.59
729.01,663.24,-7.61
731.17,663.08,-7.62
733.33,662.87,-7.63
735.47,662.77,-7.64
737.68,662.55,-7.66
739.80,662.16,-7.69
741.83,661.71,-7.70
743.76,661.09,-7.72
60.85,710.58,2.58
61.29,709.60,2.51
61.81,708.67,2.47
62.80,707.30,2.31
64.60,705.74,2.04
66.67,704.54,1.77
68.83,703.82,1.59
71.01,703.60,1.51
73.59,703.84,1.39
76.70,704.44,1.19
80.00,705.37,0.99
83.22,705.95,0.74
86.31,706.54,0.45
89.32,707.21,0.09
92.38,707.94,-0.19
95.28,708.64,-0.42
97.59,709.11,-0.66
99.70,709.45,-0.86
101.15,709.89,-1.07
102.82,710.34,-1.19
105.03,710.80,-1.33
107.66,711.20,-1.47
110.13,711.73,-1.61
112.58,712.27,-1.69
114.40,712.71,-1.76
116.10,712.89,-1.83
117.80,713.00,-1.93
119.54,713.14,-1.98
121.52,713.06,-2.08
123.42,712.99,-2.15
125.25,712.72,-2.26
127.15,712.45,-2.49
129.04,712.17,-2.73
131.10,711.82,-2.97
133.21,711.63,-3.08
135.44,711.40,-3.18
137.68,711.33,-3.26
139.95,711.35,-3.33
142.12,711.43,-3.38
144.11,711.51,-3.45
145.92,711.46,-3.50
147.85,711.44,-3.54
149.76,711.25,-3.57
151.87,710.94,-3.60
153.80,710.70,-3.66
155.74,710.39,-3.70
157.50,710.12,-3.75
159.17,709.85,-3.77
160.99,709.54,-3.81
162.66,709.24,-3.83
164.56,708.96,-3.85
166.46,708.70,-3.87
168.34,708.48,-3.89
170.24,708.27,-3.90
172.22,708.06,-3.89
174.22,707.85,-3.85
176.30,707.61,-3.84
178.48,707.41,-3.82
180.67,707.21,-3.83
182.89,707.02,-3.82
185.21,706.84,-3.82
187.56,706.61,-3.79
189.87,706.42,-3.79
192.24,706.24,-3.79
194.49,706.16,-3.81
196.83,706.20,-3.78
199.09,706.31,-3.70
201.48,706.42,-3.63
203.92,706.57,-3.59
206.41,706.72,-3.56
208.88,706.93,-3.53
211.14,707.21,-3.47
213.48,707.60,-3.35
215.67,708.04,-3.16
218.00,708.56,-2.93
220.33,708.99,-2.73
222.59,709.47,-2.60
224.89,709.93,-2.52
227.21,710.30,-2.46
229.48,710.78,-2.44
231.82,711.25,-2.46
234.15,711.74,-2.50
236.50,712.21,-2.54
238.71,712.69,-2.58
241.18,713.04,-2.63
243.48,713.30,-2.70
245.83,713.56,-2.77
248.20,713.76,-2.85
250.58,713.88,-2.92
253.06,713.97,-3.01
255.54,714.05,-3.09
257.88,713.99,-3.16
260.18,713.92,-3.23
262.45,713.76,-3.30
264.76,713.47,-3.39
267.21,713.21,-3.47
269.57,712.88,-3.55
271.72,712.52,-3.61
273.92,712.13,-3.68
275.98,711.76,-3.74
278.08,711.29,-3.81
280.29,710.80,-3.89
282.50,710.48,-3.95
284.73,710.12,-4.03
287.03,709.84,-4.10
289.30,709.77,-4.17
291.60,709.54,-4.23
294.05,709.47,-4.28
296.47,709.55,-4.33
298.89,709.59,-4.39
301.27,709.81,-4.45
303.55,709.94,-4.52
305.86,709.90,-4.57
308.21,709.92,-4.61
310.50,709.82,-4.66
312.71,709.72,-4.69
315.02,709.60,-4.74
317.28,709.32,-4.76
319.62,709.06,-4.78
321.97,708.76,-4.79
324.25,708.45,-4.82
326.44,708.08,-4.84
328.80,707.68,-4.87
331.10,707.36,-4.88
333.38,707.07,-4.89
335.71,706.88,-4.90
338.00,706.84,-4.92
340.38,706.71,-4.92
342.78,706.57,-4.90
345.18,706.55,-4.87
347.52,706.53,-4.86
349.78,706.59,-4.86
352.06,706.71,-4.84
354.44,706.78,-4.83
356.92,706.84,-4.81
359.38,706.94,-4.79
361.90,707.11,-4.80
364.25,707.24,-4.79
366.47,707.48,-4.81
368.82,707.60,-4.78
371.13,707.81,-4.77
373.54,707.99,-4.75
376.02,708.14,-4.74
378.50,708.36,-4.73
380.94,708.45,-4.71
383.24,708.62,-4.71
385.42,708.84,-4.70
387.59,708.98,-4.69
389.77,709.17,-4.68
392.11,709.27,-4.69
394.51,709.39,-4.69
396.84,709.49,-4.69
399.11,709.63,-4.69
401.33,709.74,-4.69
403.53,709.86,-4.68
405.82,710.00,-4.68
408.16,710.08,-4.72
410.56,710.25,-4.75
412.95,710.42,-4.78
415.36,710.52,-4.78
417.73,710.62,-4.78
420.13,710.84,-4.80
422.43,710.88,-4.82
424.53,711.12,-4.88
426.80,711.33,-4.91
428.97,711.33,-4.89
431.38,711.42,-4.84
433.88,711.36,-4.82
436.35,711.21,-4.85
438.70,711.23,-4.88
440.96,711.12,-4.94
443.05,710.97,-4.97
445.25,710.91,-5.00
447.48,710.67,-5.01
449.83,710.39,-5.06
452.22,710.01,-5.09
454.50,709.65,-5.09
456.77,709.46,-5.08
459.00,709.23,-5.09
461.14,709.05,-5.11
463.37,708.97,-5.16
465.63,708.80,-5.18
467.86,708.75,-5.19
470.26,708.87,-5.18
472.67,708.68,-5.20
475.05,708.67,-5.23
477.45,708.70,-5.25
479.72,708.51,-5.27
481.99,708.48,-5.28
484.21,708.42,-5.30
486.43,708.20,-5.32
488.67,708.11,-5.38
490.93,707.98,-5.41
493.19,707.78,-5.43
495.51,707.62,-5.42
497.94,707.46,-5.44
500.28,707.29,-5.47
502.64,707.27,-5.51
504.96,707.08,-5.54
507.17,706.99,-5.56
509.42,706.98,-5.56
511.68,706.79,-5.59
513.88,706.79,-5.61
516.11,706.89,-5.63
518.39,706.96,-5.66
520.68,707.07,-5.68
523.07,707.20,-5.70
525.45,707.32,-5.70
527.81,707.38,-5.72
530.04,707.53,-5.73
532.34,707.68,-5.75
534.63,707.81,-5.78
536.97,708.00,-5.82
539.34,708.20,-5.85
541.66,708.39,-5.89
543.96,708.61,-5.91
546.21,708.89,-5.93
548.46,709.17,-5.96
550.84,709.48,-5.97
553.30,709.66,-5.99
555.87,709.83,-6.00
558.36,710.04,-6.05
560.74,710.21,-6.09
562.98,710.46,-6.12
565.16,710.72,-6.13
567.49,710.91,-6.14
569.78,711.12,-6.18
572.16,711.24,-6.20
574.47,711.36,-6.23
576.78,711.41,-6.26
579.08,711.52,-6.28
581.44,711.54,-6.32
583.84,711.44,-6.33
586.27,711.42,-6.35
588.60,711.28,-6.38
590.83,711.26,-6.40
593.08,711.25,-6.42
595.28,711.17,-6.43
597.59,711.20,-6.45
600.02,711.08,-6.49
602.37,711.00,-6.51
604.76,711.02,-6.54
607.05,710.86,-6.55
609.31,710.77,-6.58
611.53,710.61,-6.60
613.83,710.39,-6.62
616.04,710.22,-6.64
618.20,710.13,-6.67
620.30,710.01,-6.71
622.43,709.84,-6.72
624.68,709.67,-6.76
627.06,709.43,-6.79
629.39,709.15,-6.81
631.68,709.00,-6.82
633.94,708.75,-6.83
636.11,708.50,-6.83
638.34,708.40,-6.84
640.53,708.11,-6.87
642.69,707.97,-6.88
644.95,707.78,-6.91
647.09,707.50,-6.93
649.40,707.43,-6.95
651.56,707.28,-6.98
653.82,707.11,-7.00
656.02,707.09,-7.02
658.30,706.86,-7.04
660.42,706.69,-7.06
662.64,706.67,-7.08
664.87,706.48,-7.10
667.07,706.37,-7.12
669.35,706.44,-7.14
671.54,706.29,-7.15
673.74,706.33,-7.16
675.97,706.44,-7.17
678.31,706.41,-7.18
680.61,706.60,-7.20
683.01,706.77,-7.23
685.39,706.73,-7.27
687.71,706.84,-7.28
689.92,706.86,-7.29
692.13,706.77,-7.29
694.25,706.86,-7.31
696.45,706.71,-7.34
698.74,706.60,-7.36
701.04,706.56,-7.39
703.32,706.49,-7.41
705.61,706.43,-7.42
707.86,706.42,-7.44
710.14,706.38,-7.45
712.50,706.28,-7.45
714.82,706.28,-7.47
717.18,706.24,-7.49
719.48,706.25,-7.50
721.77,706.36,-7.51
724.10,706.26,-7.53
726.45,706.43,-7.54
728.79,706.53,-7.55
731.11,706.60,-7.58
733.47,706.77,-7.60
735.80,706.86,-7.62
738.20,706.91,-7.63
740.49,706.99,-7.64
742.84,707.04,-7.65
745.14,707.04,-7.68
747.40,707.12,-7.70
749.73,707.07,-7.73
752.02,707.04,-7.72
754.39,707.01,-7.74
756.76,706.89,-7.75
759.08,706.85,-7.77
761.29,706.74,-7.79
763.49,706.61,-7.80
765.67,706.43,-7.81
767.91,706.08,-7.80
59.83,752.80,2.85
60.14,750.89,2.84
60.61,749.71,2.77
61.18,748.73,2.71
62.11,747.37,2.57
63.46,745.97,2.41
64.85,744.98,2.29
66.33,744.28,2.18
68.57,743.59,1.84
71.19,743.26,1.52
73.48,743.64,1.45
75.48,744.31,1.44
77.47,745.07,1.34
79.84,746.08,1.17
82.01,746.86,1.02
84.24,747.63,0.77
86.70,748.46,0.32
89.25,749.28,-0.01
92.03,749.94,-0.30
94.94,750.43,-0.56
97.75,750.67,-0.92
100.32,750.95,-1.20
101.91,751.19,-1.39
103.61,751.46,-1.42
105.35,752.24,-1.50
107.18,752.40,-1.61
108.92,752.71,-1.69
110.40,753.12,-1.75
112.25,753.11,-1.86
114.00,753.30,-1.97
115.51,753.56,-2.05
116.77,753.88,-2.04
118.10,754.21,-2.07
119.29,754.35,-2.11
120.74,754.59,-2.18
122.18,754.54,-2.24
123.78,754.51,-2.27
125.44,754.69,-2.23
127.10,754.71,-2.29
128.84,754.73,-2.36
130.38,754.77,-2.47
132.09,754.61,-2.46
133.96,754.49,-2.46
135.92,754.28,-2.53
137.98,753.98,-2.64
140.06,753.91,-2.73
142.04,753.82,-2.80
143.96,753.88,-2.82
145.95,754.17,-2.89
147.85,754.40,-2.90
149.82,754.63,-2.97
151.73,754.90,-3.02
153.60,755.15,-3.10
155.50,755.34,-3.17
157.47,755.50,-3.21
159.63,755.46,-3.27
161.91,755.41,-3.32
164.30,755.40,-3.36
166.68,755.34,-3.38
168.88,755.33,-3.41
171.18,755.30,-3.50
173.31,755.30,-3.58
175.44,755.41,-3.65
177.65,755.36,-3.65
179.61,755.45,-3.64
181.66,755.69,-3.60
183.74,755.84,-3.64
185.80,755.99,-3.70
188.10,756.07,-3.76
190.34,756.09,-3.73
192.61,756.09,-3.64
194.83,756.12,-3.51
197.04,756.12,-3.39
199.32,756.12,-3.31
201.50,756.14,-3.28
203.74,756.15,-3.26
205.89,756.24,-3.27
208.08,756.25,-3.25
210.35,756.29,-3.19
212.62,756.31,-3.08
214.87,756.29,-2.94
217.07,756.31,-2.80
219.25,756.23,-2.67
221.34,756.16,-2.58
223.39,756.13,-2.52
225.41,756.19,-2.49
227.45,756.19,-2.48
229.26,756.31,-2.49
231.34,756.50,-2.51
233.40,756.52,-2.53
235.66,756.64,-2.56
238.11,756.65,-2.61
240.62,756.60,-2.67
243.05,756.65,-2.72
245.30,756.73,-2.78
247.53,756.78,-2.84
249.60,756.84,-2.91
251.72,756.83,-2.97
253.84,756.80,-3.02
256.02,756.77,-3.07
258.20,756.67,-3.15
260.42,756.65,-3.22
262.58,756.60,-3.29
264.80,756.55,-3.35
266.92,756.53,-3.42
269.11,756.52,-3.49
271.27,756.48,-3.57
273.47,756.39,-3.63
275.60,756.39,-3.70
277.75,756.30,-3.76
279.82,756.33,-3.82
281.81,756.41,-3.88
283.86,756.33,-3.95
285.88,756.35,-4.01
287.98,756.25,-4.07
290.15,756.11,-4.14
292.39,756.05,-4.19
294.58,756.06,-4.25
296.81,756.13,-4.30
299.00,756.13,-4.37
301.14,756.25,-4.42
303.40,756.31,-4.47
305.75,756.23,-4.50
308.05,756.31,-4.55
310.55,756.16,-4.57
312.83,756.07,-4.60
315.08,756.15,-4.63
317.30,756.11,-4.66
319.54,756.10,-4.68
321.81,756.13,-4.70
324.15,756.09,-4.75
326.44,756.10,-4.77
328.65,756.04,-4.78
330.95,755.96,-4.74
333.17,755.92,-4.75
335.43,755.87,-4.77
337.74,755.80,-4.77
340.01,755.86,-4.77
342.22,755.82,-4.74
344.43,755.82,-4.75
346.68,755.85,-4.74
348.86,755.85,-4.73
351.18,755.80,-4.72
353.42,755.76,-4.73
355.64,755.75,-4.72
357.95,755.67,-4.72
360.33,755.60,-4.70
362.66,755.52,-4.68
365.02,755.39,-4.66
367.25,755.36,-4.66
369.57,755.29,-4.65
371.83,755.21,-4.64
374.11,755.13,-4.63
376.35,755.05,-4.63
378.53,754.95,-4.64
380.78,754.80,-4.63
383.05,754.73,-4.65
385.35,754.65,-4.64
387.58,754.61,-4.64
389.79,754.61,-4.62
391.88,754.65,-4.63
394.01,754.71,-4.62
396.12,754.74,-4.63
398.33,754.73,-4.63
400.51,754.79,-4.63
402.71,754.89,-4.62
405.00,754.94,-4.61
407.18,755.12,-4.62
409.43,755.24,-4.62
411.60,755.32,-4.62
413.72,755.57,-4.59
415.97,755.67,-4.58
418.34,755.73,-4.60
420.77,756.02,-4.72
423.19,756.06,-4.86
425.42,756.26,-5.00
427.67,756.54,-5.03
429.80,756.64,-4.98
432.12,756.76,-4.91
434.38,756.89,-4.90
436.73,756.89,-5.00
438.95,757.06,-5.10
441.17,757.18,-5.11
443.30,757.14,-5.02
445.41,757.21,-4.95
447.54,757.09,-4.91
449.67,757.02,-4.92
451.92,756.98,-4.91
454.20,756.87,-4.93
456.48,756.78,-4.96
458.73,756.69,-4.97
460.94,756.54,-4.98
463.05,756.38,-4.97
465.20,756.11,-4.99
467.30,755.87,-5.00
469.53,755.62,-4.98
471.87,755.31,-4.96
474.22,755.02,-4.94
476.58,754.70,-4.96
478.92,754.32,-5.05
481.14,754.10,-5.14
483.42,753.79,-5.22
485.48,753.54,-5.23
487.56,753.36,-5.20
489.55,753.05,-5.16
491.69,752.87,-5.20
493.94,752.67,-5.31
496.22,752.42,-5.41
498.51,752.26,-5.41
500.67,752.09,-5.39
502.87,751.88,-5.40
505.02,751.77,-5.46
507.31,751.62,-5.50
509.64,751.45,-5.55
511.91,751.35,-5.57
514.32,751.31,-5.59
516.53,751.34,-5.61
518.81,751.38,-5.64
521.10,751.36,-5.65
523.39,751.52,-5.69
525.77,751.66,-5.72
528.07,751.78,-5.75
530.42,752.01,-5.77
532.69,752.13,-5.80
535.01,752.30,-5.82
537.26,752.47,-5.84
539.50,752.52,-5.86
541.75,752.60,-5.89
543.99,752.70,-5.91
546.20,752.76,-5.94
548.47,752.87,-5.96
550.68,752.91,-5.99
552.92,752.98,-6.01
555.20,753.06,-6.04
557.30,753.08,-6.05
559.41,753.19,-6.08
561.53,753.28,-6.10
563.75,753.29,-6.12
566.03,753.31,-6.14
568.41,753.32,-6.16
570.67,753.25,-6.19
572.83,753.25,-6.23
575.08,753.22,-6.25
577.27,753.05,-6.27
579.43,753.09,-6.29
581.62,752.98,-6.32
583.69,752.97,-6.34
585.90,752.95,-6.36
588.01,752.84,-6.39
590.26,752.77,-6.42
592.46,752.68,-6.44
594.61,752.59,-6.45
596.83,752.51,-6.47
598.91,752.49,-6.50
601.05,752.40,-6.54
603.26,752.32,-6.55
605.51,752.19,-6.57
607.76,752.03,-6.58
610.01,751.88,-6.61
612.18,751.68,-6.62
614.35,751.53,-6.65
616.49,751.38,-6.68
618.65,751.26,-6.71
620.86,751.19,-6.73
623.10,751.02,-6.76
625.36,750.91,-6.77
627.69,750.84,-6.82
629.84,750.76,-6.84
632.03,750.85,-6.86
634.14,750.91,-6.85
636.25,751.01,-6.86
638.53,751.17,-6.88
640.83,751.19,-6.91
643.25,751.25,-6.93
645.57,751.33,-6.95
647.78,751.45,-6.97
649.95,751.54,-6.98
652.06,751.64,-7.01
654.18,751.72,-7.02
656.35,751.76,-7.05
658.56,751.75,-7.07
660.81,751.70,-7.09
663.15,751.60,-7.10
665.47,751.44,-7.11
667.75,751.37,-7.12
669.95,751.19,-7.15
672.07,750.98,-7.16
674.23,750.98,-7.18
676.41,750.81,-7.18
678.65,750.64,-7.20
680.89,750.55,-7.22
683.13,750.40,-7.24
685.27,750.27,-7.27
687.39,750.14,-7.28
689.44,750.07,-7.30
691.67,749.93,-7.31
693.90,749.87,-7.33
696.18,749.80,-7.36
698.39,749.80,-7.36
700.60,749.91,-7.38
702.75,749.97,-7.37
704.93,750.15,-7.38
707.08,750.42,-7.39
709.26,750.59,-7.41
711.36,750.91,-7.44
713.54,751.19,-7.46
715.80,751.41,-7.48
718.01,751.71,-7.50
720.24,751.96,-7.51
722.46,752.21,-7.52
724.60,752.41,-7.54
726.79,752.62,-7.55
729.00,752.68,-7.57
731.10,752.77,-7.58
733.30,752.92,-7.60
735.48,752.95,-7.62
737.70,753.02,-7.63
739.93,753.03,-7.64
742.08,753.04,-7.65
744.24,752.91,-7.69
746.39,752.79,-7.70
748.59,752.69,-7.72
750.84,752.47,-7.71
752.92,752.33,-7.72
755.10,752.19,-7.73
757.11,752.02,-7.75
759.23,751.78,-7.77
761.27,751.52,-7.80
763.41,751.21,-7.82
765.49,750.70,-7.84
767.37,750.06,-7.84
62.80,806.20,2.72
63.14,804.31,2.71
63.90,802.49,2.62
65.30,800.34,2.45
67.42,798.29,2.24
69.98,796.82,2.08
72.62,796.12,1.98
75.31,795.96,1.71
78.15,796.23,1.42
81.22,796.74,1.24
84.65,797.21,1.07
88.15,797.53,0.78
91.53,797.96,0.46
94.76,798.28,0.21
97.97,798.60,0.01
100.95,798.77,-0.17
103.74,798.87,-0.33
106.37,799.01,-0.52
108.84,799.07,-0.77
111.21,799.02,-1.11
113.72,799.14,-1.38
116.17,799.29,-1.62
118.78,799.45,-1.78
121.49,799.54,-1.98
123.87,799.55,-2.06
125.83,799.88,-2.11
127.56,799.86,-2.11
129.25,800.00,-2.13
130.94,800.13,-2.11
132.68,800.29,-2.10
134.42,800.46,-2.12
136.14,800.66,-2.13
137.83,800.70,-2.12
139.40,800.87,-2.11
140.87,801.31,-2.10
142.37,801.40,-2.08
143.83,801.63,-2.05
145.42,801.74,-2.04
147.12,801.62,-2.04
148.85,801.58,-2.02
150.47,801.52,-1.99
151.85,801.79,-1.96
153.30,802.16,-1.91
154.58,802.15,-1.88
156.01,802.40,-1.82
157.51,802.44,-1.79
159.00,802.27,-1.74
160.51,802.21,-1.72
161.98,802.32,-1.72
163.61,802.27,-1.73
165.25,802.19,-1.76
167.08,801.97,-1.79
168.88,801.79,-1.84
170.71,801.75,-1.85
172.49,801.58,-1.87
174.26,801.22,-1.87
176.11,800.72,-1.89
178.03,800.11,-1.90
180.01,799.48,-1.91
181.80,799.04,-1.94
183.55,798.52,-1.97
185.35,797.86,-1.99
187.18,797.51,-2.01
189.28,797.13,-2.04
191.35,796.90,-2.08
193.40,797.07,-2.10
195.35,797.13,-2.12
197.16,797.20,-2.14
199.08,797.44,-2.15
201.03,797.40,-2.14
203.13,797.38,-2.14
205.41,797.40,-2.14
207.67,797.38,-2.16
209.87,797.67,-2.14
211.95,798.01,-2.14
214.06,798.31,-2.14
215.84,798.92,-2.17
217.79,799.30,-2.22
219.78,799.43,-2.25
221.79,799.70,-2.30
224.12,799.76,-2.34
226.39,799.85,-2.40
228.51,800.18,-2.44
230.52,800.55,-2.51
232.70,800.85,-2.54
234.76,801.20,-2.58
237.24,801.62,-2.60
239.62,801.74,-2.64
241.60,802.03,-2.72
243.76,802.26,-2.76
245.70,802.36,-2.82
247.76,802.44,-2.85
249.99,802.48,-2.92
252.16,802.68,-2.98
254.43,802.70,-3.05
256.58,802.79,-3.11
258.74,802.90,-3.17
260.72,802.93,-3.24
262.87,802.92,-3.29
264.86,803.00,-3.33
267.00,803.06,-3.37
269.07,803.10,-3.43
271.12,803.25,-3.48
273.26,803.33,-3.53
275.42,803.52,-3.61
277.72,803.66,-3.67
279.93,803.67,-3.76
282.15,803.78,-3.81
284.27,803.74,-3.89
286.36,803.78,-3.95
288.58,803.82,-4.04
290.82,803.76,-4.09
293.10,803.78,-4.14
295.21,803.76,-4.18
297.36,803.72,-4.21
299.43,803.61,-4.26
301.56,803.48,-4.30
303.73,803.46,-4.35
305.90,803.34,-4.38
308.10,803.13,-4.42
310.27,803.07,-4.44
312.36,802.95,-4.47
314.46,802.76,-4.48
316.55,802.68,-4.51
318.79,802.40,-4.53
321.12,802.14,-4.56
323.40,801.90,-4.57
325.63,801.56,-4.58
327.82,801.33,-4.58
329.95,801.05,-4.59
332.04,800.65,-4.61
334.09,800.41,-4.61
336.20,800.11,-4.61
338.35,799.73,-4.61
340.57,799.46,-4.62
342.81,799.16,-4.62
344.95,798.78,-4.62
347.07,798.46,-4.61
349.29,798.18,-4.64
351.52,797.84,-4.65
353.73,797.53,-4.65
356.03,797.27,-4.62
358.26,796.94,-4.62
360.55,796.83,-4.62
362.78,796.73,-4.62
364.96,796.74,-4.60
367.10,797.04,-4.59
369.35,797.24,-4.58
371.65,797.53,-4.57
374.04,797.82,-4.55
376.33,797.98,-4.55
378.53,798.26,-4.55
380.70,798.42,-4.56
382.75,798.49,-4.56
384.97,798.60,-4.55
387.26,798.62,-4.55
389.56,798.58,-4.56
391.92,798.60,-4.58
394.23,798.66,-4.58
396.56,798.71,-4.59
398.86,798.76,-4.60
401.18,798.81,-4.61
403.43,798.79,-4.61
405.62,798.86,-4.62
407.78,799.01,-4.65
409.87,799.09,-4.72
412.05,799.25,-4.81
414.26,799.43,-4.87
416.55,799.58,-4.87
418.88,799.71,-4.80
421.12,799.92,-4.72
423.22,800.21,-4.68
425.44,800.44,-4.67
427.55,800.77,-4.70
429.84,801.07,-4.75
432.16,801.30,-4.84
434.38,801.71,-4.90
436.61,801.99,-4.92
438.83,802.23,-4.91
440.97,802.51,-4.95
443.27,802.64,-5.05
445.48,802.76,-5.17
447.61,802.82,-5.25
449.79,802.79,-5.22
451.94,802.84,-5.15
454.10,802.75,-5.09
456.39,802.64,-5.07
458.53,802.53,-5.07
460.64,802.22,-5.04
462.75,801.96,-5.02
464.84,801.65,-5.04
466.99,801.24,-5.07
469.21,801.03,-5.09
471.36,800.79,-5.11
473.62,800.57,-5.16
475.90,800.43,-5.30
478.18,800.33,-5.46
480.44,800.27,-5.61
482.62,800.34,-5.66
484.81,800.42,-5.65
487.01,800.62,-5.62
489.27,800.86,-5.55
491.59,801.02,-5.47
493.81,801.27,-5.39
496.19,801.46,-5.38
498.50,801.53,-5.42
500.81,801.68,-5.48
503.13,801.74,-5.52
505.34,801.77,-5.53
507.60,801.77,-5.53
509.83,801.67,-5.54
512.06,801.51,-5.57
514.31,801.37,-5.60
516.44,801.20,-5.63
518.68,800.94,-5.65
520.78,800.74,-5.69
522.98,800.54,-5.71
525.13,800.26,-5.74
527.35,800.05,-5.75
529.52,799.80,-5.77
531.74,799.59,-5.80
533.96,799.42,-5.81
536.19,799.11,-5.83
538.48,798.85,-5.85
540.72,798.57,-5.88
542.99,798.22,-5.91
545.29,798.05,-5.94
547.50,797.89,-5.98
549.73,797.71,-6.00
551.81,797.66,-6.02
553.90,797.51,-6.05
556.00,797.40,-6.07
558.24,797.29,-6.11
560.51,797.08,-6.13
562.79,796.96,-6.14
565.14,796.89,-6.14
567.38,796.75,-6.16
569.57,796.71,-6.19
571.78,796.61,-6.25
573.93,796.54,-6.28
576.15,796.43,-6.31
578.35,796.33,-6.31
580.56,796.30,-6.33
582.68,796.20,-6.36
584.92,796.28,-6.38
587.14,796.38,-6.41
589.47,796.38,-6.44
591.79,796.57,-6.47
594.14,796.73,-6.47
596.47,796.91,-6.51
598.79,797.08,-6.53
601.00,797.22,-6.57
603.16,797.46,-6.57
605.34,797.65,-6.60
607.57,797.82,-6.61
609.92,797.93,-6.63
612.21,798.08,-6.65
614.55,798.20,-6.70
616.76,798.29,-6.72
619.05,798.36,-6.74
621.33,798.42,-6.76
623.55,798.49,-6.78
625.79,798.54,-6.79
628.05,798.64,-6.81
630.27,798.66,-6.84
632.64,798.65,-6.85
634.92,798.74,-6.86
637.23,798.77,-6.88
639.43,798.80,-6.91
641.71,798.88,-6.94
643.94,798.85,-6.96
646.27,798.81,-6.97
648.60,798.85,-7.00
650.86,798.88,-7.02
653.08,798.94,-7.04
655.27,799.01,-7.06
657.45,799.06,-7.08
659.62,799.08,-7.10
661.84,799.06,-7.12
663.96,799.09,-7.15
666.25,799.02,-7.17
668.49,798.93,-7.18
670.71,798.85,-7.20
673.03,798.76,-7.21
675.21,798.64,-7.23
677.46,798.50,-7.23
679.63,798.46,-7.25
681.85,798.48,-7.27
684.08,798.51,-7.29
686.33,798.54,-7.30
688.66,798.55,-7.30
690.90,798.49,-7.33
693.11,798.53,-7.34
695.23,798.57,-7.36
697.33,798.50,-7.37
699.46,798.54,-7.39
701.65,798.52,-7.42
703.80,798.51,-7.44
706.00,798.47,-7.45
708.13,798.45,-7.45
710.37,798.49,-7.46
712.57,798.55,-7.47
714.84,798.54,-7.49
717.10,798.60,-7.51
719.39,798.62,-7.52
721.65,798.58,-7.54
723.82,798.58,-7.57
726.01,798.55,-7.59
728.02,798.54,-7.61
730.14,798.66,-7.62
732.31,798.66,-7.64
734.54,798.67,-7.64
736.90,798.63,-7.66
739.14,798.58,-7.67
741.34,798.52,-7.67
743.44,798.40,-7.68
745.60,798.33,-7.68
747.79,798.03,-7.69
749.91,797.56,-7.72
751.96,797.02,-7.74
61.72,850.81,2.99
62.08,850.06,2.96
62.83,848.68,2.88
64.26,846.86,2.73
66.26,845.16,2.57
68.52,844.06,2.43
70.50,843.53,2.33
71.99,843.34,2.25
73.04,843.33,2.20
73.89,843.39,2.17
75.50,843.58,2.06
78.11,843.87,1.46
80.76,844.03,1.16
83.19,844.29,1.08
86.14,844.48,0.79
88.82,844.87,0.61
91.20,845.27,0.44
93.51,845.76,0.15
95.65,846.09,-0.09
97.62,846.38,-0.30
99.64,846.66,-0.50
101.83,847.00,-0.68
103.95,847.29,-0.87
106.19,847.78,-1.11
108.17,848.14,-1.28
109.86,848.76,-1.34
111.78,849.14,-1.53
113.79,849.63,-1.77
115.62,849.66,-2.05
117.36,850.37,-2.09
118.87,850.23,-2.10
120.28,850.20,-2.09
121.28,850.65,-2.08
122.38,850.79,-2.07
